,title,listing_url,price,time_posted,num_bedrooms,sqft,neighborhood,latitude,longitude,description,address
2184,Humewood/Oakwood Village Cozy One Plus Den Furnished Home,https://toronto.craigslist.org/tor/apa/d/york-humewood-oakwood-village-cozy-one/6955566781.html,2300,2019-08-13 08:35,1.0,,,43.690544,-79.43271899999999,"
        
Welcome to the Cutest, Coziest Home on Arlington Ave! This Furnished Home Features 1+1 Bedrooms, 1.5 Baths, Eat In Kitchen, Private Backyard And Garden Space, Laundry, Finished Basement, One Parking Spot, s & Furniture. Great Area Amenities Nearby Including Shops, Restaurants & Major Highway Access. A Short Walk To Cedarvale Park & Public Transit/Subway. Make This Your Home Away From Home. 

Please Note That the Home is Available Only as a Furnished Suite, and that All Utilities are the Responsibility of the Tenant. 

It’s Time for You to Love Your Lease! For Friendly Assistance with This, or Any Other Property, Please Reply with a Contact Number to: 

Scott Lancastle, Sales Representative
Royal LePage Real Estate Services Ltd., Brokerage
 
 cell 
www.lovemylease.ca
www.scottlancastle.com

Property listed with Harding and King Real Estate Services Inc., Brokerage. This advertisement is not intended to solicit individuals currently under contract with a real estate brokerage.
    ","440 Arlington Avenue, York, Toronto, ON M6C3A2
York, Humewood-Cedarvale Toronto Ontario Canada"
2185,2 Bedroom 2 Bath condo close to Hospital & University,https://toronto.craigslist.org/tor/apa/d/greater-sudbury-2-bedroom-2-bath-condo/6955561131.html,1650,2019-08-13 08:21,2.0,,"1717 Paris St, Sudbury",46.2676,-80.9063,"
        
Description
This bright and spacious unit features open concept living, fabulous views of Lake Nephawin and is located right across from Lake Nephawin beach in the heart of Sudbury's southend.
Condo unit features 2 spacious bedrooms & 2 bathrooms. Master Bedroom features walk-in Closet and private en-suite. Main living area features open concept design with a ton of natural light. Kitchen features stainless steel appliances, island with overhang to allow for bar stools, patio door off living room to walk-out patio w/ views of the Lake … and so much more !!! Laundry & Storage located in unit.
Walking distance to 4 Corners, less than 3 min drive to hospital, 5 mins to university !!
Available immediately.    ","Sudbury, ON P0M
Sudbury Sudbury, Sudbury Unorganized North Part Ontario Canada"
2186,2 bed room new unit in a condo for rent,https://toronto.craigslist.org/tor/apa/d/toronto-2-bed-room-new-unit-in-condo/6955569703.html,2700,2019-08-13 08:42,2.0,750.0,Yonge # Eglinton,43.704836,-79.407329,"
        
2 bedroom + 2 washroom Brand New Luxury condo At Yonge And Eglinton, never lived in. 9Ft Ceiling,, big balcony. Modern Finishes, Excellent Amenities, Glass Indoor Pool With Endless City View. Direct Access To Yonge/Eglinton Subway available for rent as Aug 1, 2019. 
****job letter and credit report are required.****
         You call  
 to set a viewing.    ","265 Eglinton Avenue West, Toronto, ON M4R1B1
Yonge-Eglinton, Toronto Toronto Ontario Canada"
2187,*Gorgeous 2 Bed 2 Bath Condo in Kanata| Available September 1st!,https://toronto.craigslist.org/tor/apa/d/stittsville-gorgeous-2-bed-2-bath-condo/6955563194.html,1800,2019-08-13 08:41,2.0,,"210 Livery Street, Ottawa",45.2501,-75.9161,"
        
Description
210 Livery Street | Available September 1st | Professionally Managed by Sleepwell Property Management
Newly constructed high end 12 unit condominium! This stunning low-rise building is nestled in a quite residential community in the south end of Kanata. Enjoy a unique blend of urban living and the scenic outdoors with the Trans Canada Trail right outside of your window. Conveniently located close to the Centrum and Tanger outlets with easy access to the highway 417 and plenty of outdoor bike paths and trails.

UNIT FEATURES:

Bright and spacious 2 bedroom condo
Open concept kitchen with island and 5 appliances
Master bedroom with walk-in closet and ensuite bath
Plenty of closet space
Pristine bathrooms
Balcony
Hardwood floors
Underground parking available - parking spot comes with a storage locker
Utilities Extra:

Hydro
Heat
Hot Water
Hot Water Tank Rental
Utilities Included:
Water    ","18 Brae Crescent, Stittsville, Ottawa, ON K2S1P6
Stittsville Stittsville, Ottawa Ontario Canada"
2188,Annex 2 Bedroom Upper Level Apartment,https://toronto.craigslist.org/tor/apa/d/toronto-annex-2-bedroom-upper-level/6955572553.html,2800,2019-08-13 08:49,2.0,,Toronto,43.667443,-79.40911,"
        
Bright Spacious Apartment on a Beautiful Quiet Tree-Lined Residential Street. Private Entrance and Amenities Such As Ensuite Laundry, Ac And Walk-Out To Private Tree Top Terrace Ideal for a Barbeque. Terrific Location - Walking Distance To Bloor Annex Shops, Restaurants And Cafes, Madison Pub, Bloor Subway Line, Parks And More. Close To U Of T, Hospitals, Financial And Entertainment District. 

Heat and Water are Included in the Lease Price. Hydro Electricity is the Responsibility of the Tenant. 

It’s Time for You to Love Your Lease! For Friendly Assistance with This, or Any Other Property, Please Reply with a Contact Number to: 

Scott Lancastle, Sales Representative
Royal LePage Real Estate Services Ltd., Brokerage
 
 cell 
www.lovemylease.ca
www.scottlancastle.com

Property listed with Re/Max Hallmark Realty Ltd., Brokerage. This advertisement is not intended to solicit individuals currently under contract with a real estate brokerage.
    ","53 Howland Avenue, Toronto, ON M5R3B2
Toronto, Annex Toronto Ontario Canada"
2189,2 Bedroom + Den in Downtown Toronto ($2400 includes utilities),https://toronto.craigslist.org/tor/apa/d/west-toronto-2-bedroom-den-in-downtown/6955595426.html,2400,2019-08-13 09:30,2.0,900.0,Toronto,43.648,-79.4177,"
        
Spacious 2 bedroom unit on 2nd floor of a quiet house with separate entrance right in downtown Toronto near Queen St and Bathurst St. Close to the financial hub and universities; ideal for young professionals or mature students. Unit available for October 1, 2019.

Separate entrance, laminate and tile throughout- no carpet. Pictures do not show how spacious the unit is and its potential. Must book an appointment to view the apartment.

Apartment includes: - 2 large bedrooms - big living room or can be used as 3rd bedroom - bright kitchen - big bathroom with bathtub - ensuite laundry (will be added prior to move in date) - approximately 900 sq. ft - 5 min walk to Queen St streetcar - 5 min walk to Dundas St streetcar - 97 walk score - utilities included

Rental Requirements: ------------------------ - A minimum 1-year lease agreement - Very good credit - Non-smoker, no pets - Last month deposit - Rent $2400 per month (includes utilities)

We would need: - Credit Reports of the occupants - Govt. issued photo IDs of the occupants – three recent pay stubs, and at least three references (one from employer and two from previous landlords)

    ","204 Shaw Street, Toronto, ON M6J2W8
Trinity-Bellwoods, Toronto Toronto Ontario Canada"
2190,Furnished And Bright Studio In An Excellent Location,https://toronto.craigslist.org/tor/apa/d/west-toronto-furnished-and-bright/6955570045.html,2000,2019-08-13 08:53,1.0,499.0,1830 Bloor St W,43.6605,-79.4633,"
        
Furnished And Bright Studio In An Excellent Location For Anyone Who Enjoys The Sights And Sounds Of A Sprawling Forest And Outdoor Recreation Centre. Directly Across From High Park & Walking Distance To Ttc Subway Station. 18,000 Sq Feet Of Amenities Space Including Vegetable Garden Terrace, Yoga Studio, Gym, Sauna, Party Room, Rock Climbing Wall... Etc
Extras:S/S Fridge, S/S Stovetop, S/S Built In Microwave, Murphy Bed, Dishwasher, Washer/Dryer, All Existing Light Fixtures. 9 Ft Ceilings.

TO  VIEW  THIS  PROPERTY  PLEASE  CALL  OR  TEXT   
 

THE  REAL  ESTATE  OFFICE  INC.,  BROKERAGE
42  FORT  YORK  BLVD
TORONTO  ONTARIO  M5V3Z3
TO VIEW CALL OR TEXT:  


***WALK-INS ALSO WELCOME, OPEN 7 DAYS A WEEK!!***    ","71 Mavety Street, Toronto, ON M6P2L7
Toronto, High Park North Toronto Ontario Canada"
2191,"LOVELY 1 BDRM LARGE LIVING ROOM, 3 CLOSETS, LAUNDRY, PARKING",https://toronto.craigslist.org/tor/apa/d/toronto-lovely-1-bdrm-large-living-room/6955595979.html,1700,2019-08-13 09:47,1.0,,Davenport/Ossington,43.674572999999995,-79.432618,"
        
1 BEDROOM FIRST FLOOR, LARGE LIVING ROOM, 3 CLOSETS, LAUNDRY, PARKING 

10 MOUNT ROYAL AVE -OSSINGTON & DAVENPORT

Large living room/dining, bedroom 3 closets, laundry, bike racks, onsite parking available ....

OCCUPANCY : September 1st or October 1st

PRICE : $1,700. including heat, gas, water, hot water and discounts

ADDRESS : 10 MOUNT ROYAL AVENUE (Ossington and Davenport) 

SHOWING : TUESDAY AUG 13th from 5:30 - 6:00 p.m.    ","1 Mount Royal Avenue, Toronto, ON M6H
Toronto, Corso Italia-Davenport Toronto Ontario Canada"
2192,Cabbagetown One Plus Den Loft Apartment,https://toronto.craigslist.org/tor/apa/d/toronto-cabbagetown-one-plus-den-loft/6955580199.html,3100,2019-08-13 09:05,1.0,,Toronto,43.665432,-79.368163,"
        
Cabbagetown Village, New Reno,Large-1500Sf, Bright, Open Concept, One Bedroom Loft Apartment. Two Levels, High Ceilings, +Large 500 Sf Private Deck + 2nd Deck Off Master Bedroom Suite, New Modern Kitchen With Gas Stove And Caesar Stone Counter Tops , Lots Of Storage And Closet Space, Ensuite Laundry, Skylights, Wood Burning Fire Place, Hardwood Floors Throughout, Newly Painted White. Ideal Live-Work Character Space, Urban Artisans Studio, Professional Couple.

Hydro Electricity is the Responsibility of the Tenant. 

It’s Time for You to Love Your Lease! For Friendly Assistance with This, or Any Other Property, Please Reply with a Contact Number to: 

Scott Lancastle, Sales Representative
Royal LePage Real Estate Services Ltd., Brokerage
 
 cell 
www.lovemylease.ca
www.scottlancastle.com

Property listed with Millborne Real Estate Inc., Brokerage. This advertisement is not intended to solicit individuals currently under contract with a real estate brokerage. 

    ","523R Parliament Street, Toronto, ON M4X1P3
Toronto, Downtown Toronto, Cabbagetown-South Saint James Town' Toronto Ontario Canada"
2193,"Renovated 1 bedroom with great location, available September 21, 2019",https://toronto.craigslist.org/tor/apa/d/toronto-renovated-1-bedroom-with-great/6955585534.html,1850,2019-08-13 09:14,1.0,609.0,"111 Oriole Parkway,Toronto, ON",43.697293,-79.40299399999999,"
        
Available September 21 or October 1st, 2019
Rent prices $1850    ","Kay Gardner Beltline Trail, Toronto Yonge-Saint Clair, ON M5P
Yonge-Saint Clair, Toronto Toronto Ontario Canada"
2194,Bachelor avail. Sept 1st Major Intersection Dundas & Ossington,https://toronto.craigslist.org/tor/apa/d/toronto-bachelor-avail-sept-1st-major/6955590471.html,1999,2019-08-13 09:22,,1.0,Toronto,43.649603000000006,-79.429857,"
        
Beautiful bachelor apartment available at the desirable location of Dundas and Gladstone. Trendiest neighbourhood in Toronto. Excellent location. Minutes from Trinity Bellwood’s, Queen West, and Ossington. Plenty of coffee shops, bars and restaurants all in neighbourhood. Walking distance to 3 major grocery stores, Walmart and Dufferin Mall. Don't miss out on calling this your neighbourhood.

Kitchen will be upgraded with new appliances before move in date.    ","228 Gladstone Avenue, Toronto, ON M6J3L4
Toronto, Little Portugal Toronto Ontario Canada"
2195,"LARGE 1 BEDROOM, 9' CEILING, EXPOSED BRICK, D/W, PATIO/YARD",https://toronto.craigslist.org/tor/apa/d/toronto-large-1-bedroom-9-ceiling/6955600625.html,2200,2019-08-13 09:41,1.0,,Little Italy,43.65788,-79.42276,"
        
LARGE TOP 2ND FLOOR 1 BEDROOM, 9' CEILING, EXPOSED BRICK, D/W, PATIO/YARD

378 ROXTON RD. south of OSSINGTON SUBWAY

COLLEGE/LITTLE ITALY - LARGE 1 BEDROOM MAIN FLOOR

9' ceilings, French doors

Exposed brick (bed & kit)

Maple closets (his & hers)

Oak hardwood flooring

Large living room

Huge family-sized kitchen

Dishwasher

Central Air (available)

Large back yard/patio

Covered bicycle racks

AVAILABLE : SEPTEMBER 1st or October 1st

PRICE : $2,200. Inclusive of heat, hydro, gas, water and discounts

SHOWING : TUESDAY AUG 13th from 6:30 - 7:00 p.m.

LOCATION : 378 ROXTON ROAD (south of Harbord)    ","372 Roxton Road, Toronto, ON M6G3R2
Toronto, Palmerston-Little Italy Toronto Ontario Canada"
2196,"Freshly Painted Spacious, Spotless & Trendy Condo Loft In The City",https://toronto.craigslist.org/tor/apa/d/etobicoke-freshly-painted-spacious/6955600114.html,2100,2019-08-13 09:48,1.0,550.0,51 Lady Bank Rd,43.6256,-79.5231,"
        
Spacious, Spotless & Trendy Condo Loft In The City. Rare Unit For Lease In The ""Hive Lofts"". 300 Sqft Private Terrance Is Perfect For Entertaining. Gas Hookup For Bbq, Oversized Windows & Sliding Door Provide Lots Of Natural Sunlight, Open Concept Design, Hardwood Floors Throughout, S/S App. Semi En-Suite, Walk-In Closet, Parking Included. Conveniently Located Close To Transit, Mins To Downtown Toronto, Queensway Shops, Restaurants & Lake Ontario.
Extras:Stainless Steel, Fridge, Stove, Dishwasher, Microwave, En-Suite Washer & Dryer. Bbq Included And Parking Included. Freshly Painted.

TO  VIEW  THIS  PROPERTY  PLEASE  CALL  OR  TEXT   
 

THE  REAL  ESTATE  OFFICE  INC.,  BROKERAGE
42  FORT  YORK  BLVD
TORONTO  ONTARIO  M5V3Z3
TO VIEW CALL OR TEXT:  


***WALK-INS ALSO WELCOME, OPEN 7 DAYS A WEEK!!***    ","59 Brawley Avenue, Etobicoke, Toronto, ON M8Z4Z5
Islington-City Centre West, Etobicoke Etobicoke, Toronto Ontario Canada"
2197,4 Bedroom House for Lease in Oak Ridges Richmond Hill,https://toronto.craigslist.org/tor/apa/d/richmond-hill-north-4-bedroom-house-for/6955616456.html,2540,2019-08-13 10:01,4.0,,"Riel Dr, Richmond Hill",43.9394,-79.4349,"
        
Description
*Immaculate & Bright Exec. *4Bd 2 Car Garage Detach Home Located In Quiet Neighbourhood - Oak Ridges *9Ft Smooth Ceiling Thru-Out On Main Floor *Eat-In Kit W/ Centre Island *Stainless Steel Appliances *Central Vacuum *Hard Wood Flooring On Main, Second Level Flooring Changed To Engineered Hardwood In 2014 *Master Br With 5Pc Ensuite *Large Deck With Hot Tub In Backyard *Close To Amazing Schools, Beach And Lake Wilcox.
Extras:All Existing: S.S Fridge, Stove, B/I Dishwasher And Hood. Washer & Dryer. All Elf & Window Coverings. Tenant Pays Own Cable Tv/Telephone, Utilities, And Tenant Insurance. No Pets And Non Smoker Please.

Rental App, Landlord Reference, Recent Full Credit Check With Score, Employment Letter. Refundable Key Deposit. ~~Availability and price is up to date daily, however, it is subject to change without notice. This is not the owner of the property and it is not intended to solicit buyers and tenants under contract with another agent.    ","365 Old Colony Road, Richmond Hill, York, ON L4E5B2
Richmond Hill Richmond Hill, Markham Ontario Canada"
2198,PRIME EAST YORK BANGALOW 2+1bed large lot with backyard,https://toronto.craigslist.org/tor/apa/d/east-york-prime-east-york-bangalow/6955622565.html,2950,2019-08-13 10:09,3.0,,Coxwell / O'connor,43.695537,-79.323491,"
        
Gorgeous 2 + 1 Bdrm. Bungalow In Prime East York Location In Mint Condition. 1 Or 2 Year Lease Available. Spacious Rooms, Lots Of Storage,Bright Finished Basement, Large Backyard, Private Drive. Walk To Shops, Restaurants, Parks, Ttc. And Top Rated Schools. Easy Access To Dvp And Downtown. Stainless Steel Fridge, Stove, Dishwasher, Hood Fan, Washer, Dryer, Existing Window Coverings, Electric Light Fixtures, Ductless Air. Lawnmower, Edge Trimmer, Hedge Trimmer, Garden Equipment, Basement Couch And Tv Cabinet For Tenant's Use.    ","2 Roblin Avenue, East York, Toronto, ON M4C3P8
Old East York, East York Toronto Ontario Canada"
2199,A Junction Triangle Beauty With Many Modern Finishes. This 3 Bedrm Hom,https://toronto.craigslist.org/tor/apa/d/west-toronto-junction-triangle-beauty/6955632845.html,1200,2019-08-13 10:27,3.0,,"Toronto, ON,",43.6605,-79.4633,"
        
A Junction Triangle Beauty With Many Modern Finishes. This 3 Bedrm Home Features Exposed Brick Wall, Cedar Posts, Floating Stairs W/Glass Wall, Hardwood Flrs, Open Concept Main Flr, Custom Kitchen W/Farmers Sink, S/S Appliances, Pot Lights T/O, Dbl Sink Vanity In Washroom, 16Ft Vaulted Ceiling In Master, Finished Bsmnt. New Furnace & A/C, New Tank-Less Hwh, New Windows, New Roof, Low Maintenance Backyard Oasis, Steps To Campbell Park, Ttc Subway & Go Station    ","71 Mavety Street, Toronto, ON M6P2L7
Toronto, High Park North Toronto Ontario Canada"
2200,Mississauga Townhouse for rent,https://toronto.craigslist.org/tor/apa/d/mississauga-mississauga-townhouse-for/6955616710.html,1850,2019-08-13 10:12,2.0,,"1525 South Parade Court, Mississauga",43.5771,-79.6306,"
        
Description
Hello,
Address: 1525 South Parade Court, Mississauga
Townhouse for rent in Mississauga (Eglinton/CreditView intersection). New hardwood floors in the two bed rooms. New appliances. Freshly painted. Viewings available any time.
Great location close to square one, UTM, and Erindale GO station.
Contact for inquiries  
 (Intek)
Required : First and last month rent deposit, Equifax credit report history, Employment letter.
Thank you,    ","3277 High Springs Crescent, Mississauga, Peel, ON L5B4G7
Mississauga Mississauga Ontario Canada"
